,LoanNumber,DateApproved,BorrowerName,BorrowerAddress,BorrowerZip,LoanStatusDate,LoanStatus,Term,InitialApprovalAmount,BusinessAgeDescription,CD,JobsReported,Race,Ethnicity,BusinessType,Gender,Veteran,ForgivenessDate,category_title,rating,review_count,lat,lon,Yelp_Category
303,2150418305,1/20/2021,RUSSELL L CASEMENT DDS,1355 S Colorado Blvd Ste 320,80222,7/16/2021,Paid in Full,60,127447.0,Existing or more than 2 years old,CO-01,9.0,,,Subchapter S Corporation,,,7/12/2021,"General Dentistry, ",4.5,3,39.69155,-104.9411499,Health
304,3042078503,2/22/2021,CHALAT HATTEN & BANKER,1600 Broadway Ste 1920,80202,1/13/2022,Paid in Full,60,126533.0,Existing or more than 2 years old,CO-01,7.0,,,Corporation,,,12/20/2021,"Personal Injury Law, Medical Law, ",5.0,3,39.74221638,-104.9869869,Professional Services
305,4269527107,4/13/2020,CHALAT HATTEN & BANKER,"1600 Broadway, Suite 1920",80202,6/22/2021,Paid in Full,24,125637.0,Existing or more than 2 years old,CO-01,7.0,,,Corporation,,,5/4/2021,"Personal Injury Law, Medical Law, ",5.0,3,39.74221638,-104.9869869,Professional Services
306,6219738402,2/10/2021,JERRY K POPHAM MD,1800 N Emerson St Ste 220,80218,12/24/2021,Paid in Full,60,126265.0,Existing or more than 2 years old,CO-01,8.0,,,Corporation,,,12/14/2021,"Cosmetic Surgeons, ",4.0,10,39.7451099,-104.97571,Health
307,5483658309,1/25/2021,DESEO SALON & BLOWDRY,2855 W 25th Ave,80211,8/12/2021,Paid in Full,60,125815.0,Existing or more than 2 years old,CO-01,7.0,White,Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,,7/2/2021,"Hair Salons, ",4.5,79,39.75387,-105.02342,Hair Salon
308,5897647103,4/14/2020,DESEO SALON & BLOWDRY,2855 W. 25th Ave,80211,1/30/2021,Paid in Full,24,120000.0,Existing or more than 2 years old,CO-01,10.0,White,Hispanic or Latino,Limited  Liability Company(LLC),Female Owned,,12/31/2020,"Hair Salons, ",4.5,79,39.75387,-105.02342,Hair Salon
309,2291318303,1/20/2021,DIO MIO,3264 Larimer St,80205,7/22/2021,Paid in Full,60,124068.0,Existing or more than 2 years old,CO-01,14.0,,,Limited  Liability Company(LLC),,,6/23/2021,"Italian, Bars, Tapas/Small Plates, ",4.0,282,39.76479,-104.97678,Restaurants
310,4828597103,4/13/2020,DIO MIO,3264 LARIMER ST,80212,5/8/2021,Paid in Full,24,77900.0,Existing or more than 2 years old,CO-01,17.0,,,Limited  Liability Company(LLC),,,4/8/2021,"Italian, Bars, Tapas/Small Plates, ",4.0,282,39.76479,-104.97678,Restaurants
311,4343068302,1/23/2021,AKSELS,1339 W Cedar Ave,80223,10/20/2021,Paid in Full,60,123900.0,Existing or more than 2 years old,CO-01,28.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,9/27/2021,"Men's Clothing, Accessories, Hats, ",4.0,2,39.713264,-105.005258,Fashion
312,3192677102,4/11/2020,AKSELS,1339 W. Cedar Ave,80223,6/24/2021,Paid in Full,24,119800.0,Existing or more than 2 years old,CO-01,14.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,4/28/2021,"Men's Clothing, Accessories, Hats, ",4.0,2,39.713264,-105.005258,Fashion
313,3459888810,4/14/2021,KEN'S REPRODUCTIONS,2220 Curtis St,80205,2/16/2022,Paid in Full,60,122997.0,Existing or more than 2 years old,CO-01,11.0,,,Limited  Liability Company(LLC),Male Owned,Non-Veteran,1/11/2022,"Printing Services, Graphic Design, Signmaking, ",3.5,4,39.75298,-104.98681,Professional Services
314,4095677410,5/8/2020,PEPPER ASIAN BISTRO,2831 COLFAX AVE E,80206,7/14/2021,Paid in Full,24,122906.0,Existing or more than 2 years old,CO-01,28.0,,,Subchapter S Corporation,Male Owned,Non-Veteran,6/22/2021,"Asian Fusion, Chinese, Thai, ",4.0,680,39.7403705,-104.9539956,Restaurants
315,1989878500,2/19/2021,RED GINGER,550 N Broadway Ste E,80203,11/6/2021,Paid in Full,60,121660.0,Existing or more than 2 years old,CO-01,14.0,Asian,Not Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,10/25/2021,"Sushi Bars, Japanese, ",3.5,335,39.7251855,-104.9871695,Restaurants
316,7832387803,6/4/2020,RED GINGER,550 Broadway Unit E,80203,8/10/2021,Paid in Full,24,86900.0,Existing or more than 2 years old,CO-01,14.0,Asian,Not Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,7/6/2021,"Sushi Bars, Japanese, ",3.5,335,39.7251855,-104.9871695,Restaurants
317,1314277405,5/4/2020,CENTER FOR AFRICAN AMERICAN HEALTH,3350 Hudson Street,80207,6/12/2021,Paid in Full,24,121000.0,Existing or more than 2 years old,CO-01,8.0,,,Non-Profit Organization,,,5/10/2021,"Medical Centers, ",5.0,1,39.76279,-104.9446,Health
318,4205628404,2/6/2021,SIERRA DETENTION SYSTEMS,452 University Blvd,80206,7/9/2021,Paid in Full,60,120700.0,Existing or more than 2 years old,CO-01,7.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,6/23/2021,"Security Services, ",1.0,1,39.76084101,-104.8469228,Professional Services
319,8852287004,4/9/2020,SIERRA DETENTION SYSTEMS,452 UNIVERSITY BLVD,80206,5/18/2021,Paid in Full,24,120700.0,Existing or more than 2 years old,CO-01,7.0,White,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,4/15/2021,"Security Services, ",1.0,1,39.76084101,-104.8469228,Professional Services
320,2511898708,3/29/2021,TRATTORIA STELLA,3470 W 32nd Ave N/A,80211,1/31/2022,Paid in Full,60,119714.0,Existing or more than 2 years old,CO-01,11.0,,,Corporation,,,1/3/2022,"Italian, ",4.0,476,39.7619496,-105.0339233,Restaurants
321,8690848107,7/27/2020,TRATTORIA STELLA,3470 W. 32ND AVE,80211,8/12/2021,Paid in Full,60,85930.0,Existing or more than 2 years old,CO-01,14.0,,,Corporation,,,7/8/2021,"Italian, ",4.0,476,39.7619496,-105.0339233,Restaurants
322,5806277105,4/14/2020,BUHV DESIGNS,1425 Market St,80202,2/1/2022,Paid in Full,24,119335.0,Existing or more than 2 years old,CO-01,7.0,,Not Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,5/6/2021,"Advertising, Marketing, Web Design, ",4.0,4,39.748566,-105.000471,Professional Services
323,2859677303,4/29/2020,AURARIA DENTAL CERAMICS,1201 Santa Fe Dr. Ste F2,80204,5/8/2021,Paid in Full,24,118850.0,Existing or more than 2 years old,CO-01,18.0,,,Corporation,,,4/8/2021,"Cosmetic Dentists, ",5.0,1,39.7354548,-104.9989452,Health
324,1230718906,4/24/2021,AURARIA DENTAL CERAMICS,1201 Santa Fe Dr Ste F2,80204,12/9/2021,Paid in Full,60,88055.0,Existing or more than 2 years old,CO-01,12.0,,,Corporation,,,11/5/2021,"Cosmetic Dentists, ",5.0,1,39.7354548,-104.9989452,Health
325,1877087204,4/15/2020,DENVER METRO VILLAGE,1523 QUITMAN ST,80204,5/25/2021,Paid in Full,24,118800.0,Existing or more than 2 years old,CO-01,12.0,,,Non-Profit Organization,Female Owned,,4/22/2021,"Apartments, ",1.0,2,39.7407899,-105.04106,Real Estate
326,5454337007,4/5/2020,COLORADO GASTROENTEROLOGY,"1960 N Ogden St, Suite 220",80218,4/20/2021,Paid in Full,24,118800.0,Existing or more than 2 years old,CO-01,10.0,,,Limited  Liability Company(LLC),Male Owned,,3/16/2021,"Gastroenterologist, ",2.0,33,39.74663,-104.974381,Health
327,9578897109,4/15/2020,MCDERMOTT LAW,4600 ULSTER ST S,80237,9/28/2021,Paid in Full,24,118629.0,Existing or more than 2 years old,CO-01,7.0,,,Limited  Liability Company(LLC),,,8/10/2021,"Personal Injury Law, Disability Law, ",5.0,3,39.6318402,-104.8959479,Professional Services
328,2810388305,1/21/2021,CLAIR FAMILY DENTISTRY,8793 E Northfield Blvd,80238,11/16/2021,Paid in Full,60,117877.0,Existing or more than 2 years old,CO-01,8.0,,,Limited  Liability Company(LLC),Male Owned,Non-Veteran,10/25/2021,"General Dentistry, ",4.5,21,39.7856434,-104.8842262,Health
329,7140647100,4/14/2020,CLAIR FAMILY DENTISTRY,8793 E Northfield Blvd,80238,4/22/2021,Paid in Full,60,105300.0,Existing or more than 2 years old,CO-01,8.0,,,Limited  Liability Company(LLC),Male Owned,Non-Veteran,3/19/2021,"General Dentistry, ",4.5,21,39.7856434,-104.8842262,Health
330,6057568406,2/10/2021,WESTERN STATES PROPERTY SERVICES,9145 E Kenyon Ave Ste 100,80237,7/13/2021,Paid in Full,60,117814.0,Existing or more than 2 years old,CO-01,6.0,,,Corporation,,,6/25/2021,"Property Management, ",1.0,6,39.65001,-104.88217,Real Estate
331,3031757700,5/1/2020,SPARROW SOLUTIONS,1545 FILLMORE ST,80206,6/23/2021,Paid in Full,24,117192.0,Existing or more than 2 years old,CO-01,12.0,,,Limited  Liability Company(LLC),,,5/5/2021,"Business Consulting, Personal Assistants, Property Management, ",3.0,2,39.741121,-104.95392,Real Estate
332,7559707202,4/28/2020,SPARROW SOLUTIONS,1545 Fillmore Street,80206,6/30/2020,Paid in Full,24,70000.0,Existing or more than 2 years old,CO-01,12.0,,,Limited  Liability Company(LLC),,,,"Business Consulting, Personal Assistants, Property Management, ",3.0,2,39.741121,-104.95392,Real Estate
333,2832798507,2/22/2021,THENER BEET,1401 N Ogden St,80218,2/4/2022,Paid in Full,60,117144.48,Existing or more than 2 years old,CO-01,22.0,,,Subchapter S Corporation,,,1/21/2022,"Juice Bars & Smoothies, Vegetarian, Vegan, ",4.0,342,39.73853207,-104.9753595,Restaurants
334,5895537907,6/16/2020,THENER BEET,1401 N. Ogden Street,80218,6/18/2021,Paid in Full,60,83674.63,Existing or more than 2 years old,CO-01,17.0,,,Subchapter S Corporation,,,5/5/2021,"Juice Bars & Smoothies, Vegetarian, Vegan, ",4.0,342,39.73853207,-104.9753595,Restaurants
335,1859917701,5/1/2020,SEXY PIZZA,1018 E 11th Ave,80218,3/20/2021,Paid in Full,24,113932.0,Existing or more than 2 years old,CO-01,25.0,White,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,2/16/2021,"Pizza, ",3.5,551,39.73355,-104.97483,Restaurants
336,8119287001,4/8/2020,ENVOGUE SALON,300 W. 11th Avenue Suite D,80204,5/18/2021,Paid in Full,24,140000.0,Existing or more than 2 years old,CO-01,14.0,,,Corporation,,,4/8/2021,"Hair Salons, Cosmetics & Beauty Supply, Makeup Artists, ",5.0,10,39.73359379,-104.9917864,Hair Salon
337,9410428503,3/12/2021,ENVOGUE SALON,300 W 11th Ave Unit D,80204,10/6/2021,Paid in Full,60,113300.0,Existing or more than 2 years old,CO-01,10.0,,,Corporation,,,9/8/2021,"Hair Salons, Cosmetics & Beauty Supply, Makeup Artists, ",5.0,10,39.73359379,-104.9917864,Hair Salon
338,8819597001,4/8/2020,SHOCKCOR,300 S Jackson Street Suite 400,80209,5/12/2021,Paid in Full,24,113300.0,Existing or more than 2 years old,CO-01,13.0,,,Corporation,,,4/27/2021,"Real Estate Services, ",1.5,6,39.7110271,-104.9423077,Real Estate
339,6423797007,4/6/2020,DOVETAIL SOLUTIONS,1407 Larimer Street Suite 200,80202,9/21/2021,Paid in Full,60,112400.0,Existing or more than 2 years old,CO-01,10.0,,,Corporation,,,8/26/2021,"Public Relations, Marketing, ",5.0,1,39.74759,-104.9997,Professional Services
340,2327037701,5/1/2020,CUTTLESOFT,3301 LAWRENCE ST APT 1,80205,8/19/2021,Paid in Full,24,111677.0,Existing or more than 2 years old,CO-01,90.0,,,Limited  Liability Company(LLC),,,7/26/2021,"Software Development, Web Design, ",5.0,1,39.7649075,-104.9759402,Professional Services
341,6047638410,2/10/2021,ROCKY TOP TAVERN,4907 Lowell Blvd,80221,,Exemption 4,60,111188.0,Existing or more than 2 years old,CO-01,15.0,,,Limited  Liability Company(LLC),,,,"Sports Bars, American (Traditional), ",4.0,94,39.785889,-105.034869,Restaurants
342,3280837701,5/1/2020,ROCKY TOP TAVERN,4907 Lowell Boulevard,80221,8/10/2021,Paid in Full,24,79420.0,Existing or more than 2 years old,CO-07,15.0,,,Limited  Liability Company(LLC),,,7/9/2021,"Sports Bars, American (Traditional), ",4.0,94,39.785889,-105.034869,Restaurants
343,7379048400,2/11/2021,FEDERAL HEALTHCARE,4120 Federal Blvd,80211,,Exemption 4,55,111123.42,Existing or more than 2 years old,CO-01,8.0,Asian,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,,"Family Practice, Obstetricians & Gynecologists, ",2.0,5,39.773429,-105.024856,Health
344,8291557709,5/1/2020,FEDERAL HEALTHCARE,4120 FEDERAL BLVD,80211,,Exemption 4,24,108010.0,Existing or more than 2 years old,CO-01,13.0,,,Corporation,,,,"Family Practice, Obstetricians & Gynecologists, ",2.0,5,39.773429,-105.024856,Health
345,6555317005,4/7/2020,MARION DOWNS CENTER,4280 HALE PKWY,80220,6/12/2021,Paid in Full,24,111000.0,Existing or more than 2 years old,CO-01,14.0,,,Non-Profit Organization,,,5/20/2021,"Hearing Aid Providers, Speech Therapists, ",5.0,3,39.733577,-104.937629,Health
346,7322528401,2/11/2021,MARION DOWNS CENTER,4280 Hale Pkwy,80220,10/6/2021,Paid in Full,60,106500.0,Existing or more than 2 years old,CO-01,14.0,,,Non-Profit Organization,Female Owned,,9/21/2021,"Hearing Aid Providers, Speech Therapists, ",5.0,3,39.733577,-104.937629,Health
347,9203988504,3/12/2021,TUK TUK THAI GRILL,8000 E Quincy Ave N/A,80237,,Exemption 4,60,110378.0,Existing or more than 2 years old,CO-01,11.0,,,Corporation,,,3/21/2022,"Thai, ",3.5,263,39.63842677,-104.8969427,Restaurants
348,2700197310,4/29/2020,TUK TUK THAI GRILL,8000 E. Quincy Ave,80237,2/5/2021,Paid in Full,24,62000.0,Existing or more than 2 years old,CO-01,14.0,,,Corporation,,,1/14/2021,"Thai, ",3.5,263,39.63842677,-104.8969427,Restaurants
349,6269568604,3/23/2021,THE ROTARY,3200 Pecos St,80211,10/22/2021,Paid in Full,60,75957.0,Existing or more than 2 years old,CO-01,8.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,9/20/2021,"American (New), ",4.5,186,39.7128566,-104.922604,Restaurants
350,1293987101,4/10/2020,THE ROTARY,3200 Pecos Street,80211,7/21/2021,Paid in Full,24,55000.0,Existing or more than 2 years old,CO-01,9.0,,Not Hispanic or Latino,Limited  Liability Company(LLC),Male Owned,Non-Veteran,7/8/2021,"American (New), ",4.5,186,39.7128566,-104.922604,Restaurants
351,8040267308,5/1/2020,AMERICAN HAWK SECURITY,4155 EAST JEWELL AVE SUITE 607 607,80222,,Exemption 4,4,108447.0,Existing or more than 2 years old,CO-01,31.0,,,Corporation,,,,"Security Services, ",1.0,4,39.683477,-104.9384193,Professional Services
352,3164067110,4/11/2020,MILE HIGH RECOVERY CENTER,1633 FILLMORE ST STE 212,80206,7/9/2021,Paid in Full,24,107400.0,New Business or 2 years or less,CO-01,11.0,,,Corporation,,,6/22/2021,"Rehabilitation Center, ",3.0,4,39.7427,-104.9538072,Health
353,3668397108,4/11/2020,JUST BE KITCHEN,2364 15th Street,80202,7/14/2021,Paid in Full,24,107100.0,Existing or more than 2 years old,CO-01,17.0,,,Limited  Liability Company(LLC),,,6/9/2021,"Gluten-Free, Breakfast & Brunch, American (New), ",4.0,354,39.75594287,-105.00915,Restaurants
354,1319468507,2/18/2021,SUPER STAR ASIAN CUISINE,2200 W Alameda Ave Unit 34,80223,,Exemption 4,60,106463.0,Existing or more than 2 years old,CO-01,19.0,Asian,Not Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,,"Dim Sum, Seafood, Cantonese, ",3.5,508,39.71011655,-105.0136251,Restaurants
355,3034127705,5/1/2020,SUPER STAR ASIAN CUISINE,2200 W ALAMEDA AVE UNIT 34,80223,10/20/2021,Paid in Full,24,76045.0,Existing or more than 2 years old,CO-01,15.0,Asian,Not Hispanic or Latino,Subchapter S Corporation,Female Owned,Non-Veteran,8/31/2021,"Dim Sum, Seafood, Cantonese, ",3.5,508,39.71011655,-105.0136251,Restaurants
356,6864967103,4/14/2020,ARTIST PROOFLECTIVE,760 UMATILLA ST,80204,5/13/2021,Paid in Full,24,106400.0,Existing or more than 2 years old,CO-01,11.0,,,Limited  Liability Company(LLC),,,4/27/2021,"Screen Printing/T-Shirt Printing, Customized Merchandise, Graphic Design, ",4.0,5,39.72869972,-105.0123586,Professional Services
357,1709688607,3/13/2021,RED ROOSTER CAFE,5761 Washington St,80216,,Exemption 4,60,106281.0,Existing or more than 2 years old,CO-07,12.0,,,Corporation,,,,"Diners, Breakfast & Brunch, Cafes, ",4.0,196,39.801362,-104.978422,Restaurants
358,8803747102,4/15/2020,RED ROOSTER CAFE,5761 WASHINGTON ST,80216,3/17/2021,Paid in Full,24,75915.0,Existing or more than 2 years old,CO-07,11.0,,,Corporation,,,3/10/2021,"Diners, Breakfast & Brunch, Cafes, ",4.0,196,39.801362,-104.978422,Restaurants
359,8426958607,3/24/2021,7 LEGUAS MEXICAN GRILLE,4550 E Colfax Ave,80220,10/15/2021,Paid in Full,60,106183.0,Existing or more than 2 years old,CO-01,14.0,,,Limited  Liability Company(LLC),Male Owned,,9/1/2021,"Mexican, ",4.0,279,39.739974,-104.934039,Restaurants
360,3726887308,4/29/2020,7 LEGUAS MEXICAN GRILLE,4550 COLFAX AVE E,80220,4/23/2021,Paid in Full,24,71577.5,Existing or more than 2 years old,CO-01,17.0,,,Limited  Liability Company(LLC),Male Owned,,3/30/2021,"Mexican, ",4.0,279,39.739974,-104.934039,Restaurants
361,7650067005,4/7/2020,ALTITUDE DENTAL,7150 E Hampden Ave Suite 201,80224,,Exemption 4,24,106100.0,Existing or more than 2 years old,CO-01,7.0,,,Limited  Liability Company(LLC),,,8/19/2021,"Cosmetic Dentists, General Dentistry, ",4.0,6,39.65265,-104.906059,Health
362,9571698406,2/17/2021,DENVER CHIROPRACTIC,3890 Federal Blvd,80211,2/19/2022,Paid in Full,60,105600.0,Existing or more than 2 years old,CO-01,9.0,,,Limited  Liability Company(LLC),Male Owned,,1/25/2022,"Chiropractors, ",4.5,79,39.77096,-105.02487,Health
363,4754297310,4/30/2020,DENVER CHIROPRACTIC,3890 FEDERAL BLVD,80211,6/12/2021,Paid in Full,24,103800.0,New Business or 2 years or less,CO-01,8.0,,,Limited  Liability Company(LLC),Male Owned,,5/4/2021,"Chiropractors, ",4.5,79,39.77096,-105.02487,Health
364,3032187109,4/11/2020,VALERIAN,970 YUMA ST Ste 130,80204,5/25/2021,Paid in Full,24,105000.0,Existing or more than 2 years old,CO-01,6.0,,,Limited  Liability Company(LLC),,,4/8/2021,"Web Design, ",1.0,1,39.75689,-105.02144,Professional Services
365,9176167001,4/9/2020,NEUWORKS,201 COLUMBINE ST Unit 301,80206,5/7/2021,Paid in Full,24,104800.0,Existing or more than 2 years old,CO-01,4.0,,,Limited  Liability Company(LLC),,,4/21/2021,"Shared Office Spaces, Venues & Event Spaces, ",5.0,2,39.71954,-104.95719,Real Estate
366,8760227207,4/28/2020,ROCKY MOUNTAIN INSURANCE SPECIALISTS,2175 S JASMINE ST,80222,9/29/2021,Paid in Full,24,104262.0,Existing or more than 2 years old,CO-01,8.0,,,Corporation,,,8/19/2021,"Insurance, ",4.0,13,39.6770668,-104.9193802,Financial Services
367,3013567110,4/11/2020,AESTHETIC SURGERY AND DERMATOLOGY OF CHERRY CREEK,3300 E 1st Ave,80206,7/20/2021,Paid in Full,24,103644.0,,CO-01,7.0,,,Subchapter S Corporation,,,6/24/2021,"Dermatologists, Medical Spas, ",2.5,57,39.717555,-104.948055,Health
368,2152168404,2/3/2021,AESTHETIC SURGERY AND DERMATOLOGY OF CHERRY CREEK,3300 E 1st Ave Ste 400,80206,,Exemption 4,60,103642.0,Existing or more than 2 years old,CO-01,9.0,,,Subchapter S Corporation,,,2/9/2022,"Dermatologists, Medical Spas, ",2.5,57,39.717555,-104.948055,Health
369,8982918400,2/14/2021,SUSHI TRAIN,3460 S Locust St,80222,,Exemption 4,60,103463.0,Existing or more than 2 years old,CO-01,4.0,Asian,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,,"Sushi Bars, Japanese, ",3.5,344,39.65413,-104.91498,Restaurants
370,2101377107,4/10/2020,SUSHI TRAIN,3460 S LOCUST ST,80222,6/11/2021,Paid in Full,24,73000.0,Existing or more than 2 years old,CO-01,8.0,Asian,Not Hispanic or Latino,Corporation,Male Owned,Non-Veteran,5/27/2021,"Sushi Bars, Japanese, ",3.5,344,39.65413,-104.91498,Restaurants
371,4011797807,5/27/2020,ASLAN HOME LENDINGPORATION,1777 S Harrison St Ste 903,80210,6/12/2021,Paid in Full,24,111600.0,New Business or 2 years or less,CO-01,13.0,,,Subchapter S Corporation,,,5/20/2021,"Mortgage Lenders, ",5.0,2,39.68405,-104.94213,Financial Services
372,3182567100,4/11/2020,VERSO NETWORKS,9024 E FLOYD AVE,80231,7/9/2021,Paid in Full,24,100000.0,Existing or more than 2 years old,CO-01,8.0,,,Corporation,,,6/3/2021,"Internet Service Providers, ",5.0,1,39.755367,-104.984726,Professional Services
373,5183147104,4/13/2020,HORIZON HOME CARE,3900 S Wadsworth Blvd.,80235,1/21/2021,Paid in Full,24,100000.0,,CO-07,50.0,,,Subchapter S Corporation,,,12/23/2020,"Home Health Care, ",1.0,1,39.64481,-105.08011,Health
374,6294917303,4/30/2020,BONNIE BRAE TAVERN,740 S. University Blvd.,80209,2/1/2022,Paid in Full,24,99995.0,New Business or 2 years or less,CO-01,26.0,,,Subchapter S Corporation,,,5/6/2021,"Pizza, American (Traditional), ",3.5,132,39.70233154,-104.9589844,Restaurants
375,2364887403,5/5/2020,RAABE FAMILY DENTISTRY,155 COOK ST STE 351,80206,8/13/2021,Paid in Full,24,98400.0,New Business or 2 years or less,CO-01,8.0,,,Subchapter S Corporation,,,7/2/2021,"General Dentistry, Cosmetic Dentists, ",5.0,8,39.729026,-104.9379956,Health
376,6191938705,4/3/2021,MR EGG,7310 Washington St,80229,10/15/2021,Paid in Full,60,97951.0,Existing or more than 2 years old,CO-07,10.0,White,Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,9/23/2021,"Breakfast & Brunch, Coffee & Tea, Sandwiches, ",4.5,177,39.8292506,-104.977107,Restaurants
377,4195478206,8/5/2020,MR EGG,7310 WASHINGTON ST,80229,9/24/2021,Paid in Full,60,66140.0,Existing or more than 2 years old,CO-07,11.0,White,Hispanic or Latino,Subchapter S Corporation,Male Owned,Non-Veteran,8/23/2021,"Breakfast & Brunch, Coffee & Tea, Sandwiches, ",4.5,177,39.8292506,-104.977107,Restaurants
